"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_size","epochs","hidden_dim","latent_dim","learning_rate","n_components","test_size","training_size","epoch","explained_variance_ratio","min_overall_loss","min_test_loss","min_test_recon_loss","min_train_loss","min_train_recon_loss","n_model_params","name","overall_loss","test_loss","test_recon_loss","train_loss","train_recon_loss","unexplained_variance_ratio"
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_1000","finished","-","dhjayalath","","2023-03-01T04:16:46.000Z","139","","10","500","200","44","1000","0.001","","","","199","","","0.06103130370974541","","5.433273883056641","","93538","","","5.45769737739563","","0.0629190986931324","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_900","finished","-","dhjayalath","","2023-03-01T04:14:25.000Z","139","","10","500","200","44","900","0.001","","","","199","","","0.05576463423371315","","5.411492980575561","","84638","","","5.853860048675537","","0.05852698099017143","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_750","finished","-","dhjayalath","","2023-03-01T04:12:03.000Z","140","","10","500","200","44","750","0.001","","","","199","","","0.06168172286748886","","5.58137915725708","","71288","","","5.611222382736206","","0.06487093150019646","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_350","finished","-","ygideoni","","2023-03-01T04:11:48.000Z","467","","10","500","200","184","350","0.001","","","","199","","","0.00947112065255642","","1.454761660194397","","147968","","","1.9747227725982663","","0.010274485532194375","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_600","finished","-","dhjayalath","","2023-03-01T04:09:42.000Z","139","","10","500","200","44","600","0.001","","","","199","","","0.05444703694581986","","5.530042506790161","","57938","","","5.730970978546143","","0.062469424825906755","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_500","finished","-","dhjayalath","","2023-03-01T04:07:20.000Z","139","","10","500","200","44","500","0.001","","","","199","","","0.05694183846712112","","5.605092846679687","","49038","","","5.728388743591308","","0.06488605239987373","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_200","finished","-","ygideoni","","2023-03-01T04:06:15.000Z","331","","10","500","200","184","200","0.001","","","","199","","","0.008955593031272292","","1.4510102577209472","","92618","","","1.792319560432434","","0.01792499248087406","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_350","finished","-","dhjayalath","","2023-03-01T04:04:59.000Z","139","","10","500","200","44","350","0.001","","","","199","","","0.06116826651096344","","5.528741550827027","","35688","","","5.739997128677368","","0.06439542207717895","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_200","finished","-","dhjayalath","","2023-03-01T04:02:37.000Z","139","","10","500","200","44","200","0.001","","","","199","","","0.06282342334985733","","5.561557981491089","","22338","","","5.631419934463501","","0.06508041015863418","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_100","finished","-","ygideoni","","2023-03-01T04:01:44.000Z","269","","10","500","200","184","100","0.001","","","","199","","","0.006072853469476103","","1.5473492983818051","","55718","","","1.9478190944671632","","0.014173193135857584","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_100","finished","-","dhjayalath","","2023-03-01T04:00:18.000Z","137","","10","500","200","44","100","0.001","","","","199","","","0.061429156255722046","","5.510710939788819","","13438","","","5.510710939788819","","0.06504177799224853","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_75","finished","-","dhjayalath","","2023-03-01T03:57:56.000Z","139","","10","500","200","44","75","0.001","","","","199","","","0.06411011745929718","","5.533338993835449","","11213","","","5.672479236221314","","0.07146477743387222","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_75","finished","-","ygideoni","","2023-03-01T03:57:35.000Z","247","","10","500","200","184","75","0.001","","","","199","","","0.008448140965402126","","1.4709814167976378","","46493","","","1.981508955001831","","0.014989188801497222","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_50","finished","-","dhjayalath","","2023-03-01T03:55:36.000Z","138","","10","500","200","44","50","0.001","","","","199","","","0.061637812608480454","","5.349376512145996","","8988","","","5.454469295501709","","0.0659738804936409","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_50","finished","-","ygideoni","","2023-03-01T03:54:45.000Z","168","","10","500","200","184","50","0.001","","","","199","","","0.011431307819485663","","1.9761122963905335","","37268","","","2.1907849670410156","","0.018879865591228007","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_40","finished","-","dhjayalath","","2023-03-01T03:53:16.000Z","137","","10","500","200","44","40","0.001","","","","199","","","0.059486985605955126","","5.525411100387573","","8098","","","5.527615002441406","","0.06390736951231957","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_40","finished","-","ygideoni","","2023-03-01T03:51:56.000Z","167","","10","500","200","184","40","0.001","","","","199","","","0.03307032882869244","","3.3404859212875366","","33578","","","3.5523457513809205","","0.042494943258166315","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_30","finished","-","dhjayalath","","2023-03-01T03:50:54.000Z","140","","10","500","200","44","30","0.001","","","","199","","","0.05920184669494629","","5.598779825592041","","7208","","","5.61018122138977","","0.06292638102769851","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_30","finished","-","ygideoni","","2023-03-01T03:49:10.000Z","164","","10","500","200","184","30","0.001","","","","199","","","0.05631415286660194","","4.71661266746521","","29888","","","4.878689574241638","","0.06167348192334175","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_25","finished","-","dhjayalath","","2023-03-01T03:48:34.000Z","138","","10","500","200","44","25","0.001","","","","199","","","0.06078912024497986","","5.428353509140015","","6763","","","5.428353509140015","","0.06333872017264366","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_25","finished","-","ygideoni","","2023-03-01T03:46:27.000Z","160","","10","500","200","184","25","0.001","","","","199","","","0.06395851286053658","","5.418088733291626","","28043","","","5.46415612449646","","0.06742916187644005","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_22","finished","-","dhjayalath","","2023-03-01T03:46:14.000Z","138","","10","500","200","44","22","0.001","","","","199","","","0.065426868391037","","5.877307681655884","","6496","","","5.884473550415039","","0.06856039947271347","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_21","finished","-","dhjayalath","","2023-03-01T03:43:55.000Z","137","","10","500","200","44","21","0.001","","","","199","","","0.06717408690452575","","5.96318560218811","","6407","","","5.969015461349487","","0.07103113156557084","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_22","finished","-","ygideoni","","2023-03-01T03:43:40.000Z","165","","10","500","200","184","22","0.001","","","","199","","","0.07331643092632294","","6.068896600341797","","26936","","","6.093570818710327","","0.07576473234891891","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_20","finished","-","dhjayalath","","2023-03-01T03:41:33.000Z","139","","10","500","200","44","20","0.001","","","","199","","","0.06962354921102523","","5.968562784957886","","6318","","","5.979146947097778","","0.07084154284000396","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_21","finished","-","ygideoni","","2023-03-01T03:40:54.000Z","164","","10","500","200","184","21","0.001","","","","199","","","0.07325302200317382","","6.070893434906006","","26567","","","6.091231898117066","","0.07581774808168411","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_19","finished","-","dhjayalath","","2023-03-01T03:39:13.000Z","137","","10","500","200","44","19","0.001","","","","199","","","0.17677755393981934","","6.154141596603393","","6229","","","6.175041466903687","","0.17839842936992645","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_20","finished","-","ygideoni","","2023-03-01T03:38:17.000Z","155","","10","500","200","184","20","0.001","","","","199","","","0.07639115431308746","","6.099675500869751","","26198","","","6.120851416778565","","0.07804356768131256","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_18","finished","-","dhjayalath","","2023-03-01T03:36:51.000Z","140","","10","500","200","44","18","0.001","","","","199","","","0.29805694603919985","","6.271992390441895","","6140","","","6.277464219665528","","0.2982201018333435","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_19","finished","-","ygideoni","","2023-03-01T03:35:36.000Z","159","","10","500","200","184","19","0.001","","","","199","","","0.14801752054691314","","6.252111280059815","","25829","","","6.271935264205933","","0.15016344784498217","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_17","finished","-","dhjayalath","","2023-03-01T03:34:32.000Z","137","","10","500","200","44","17","0.001","","","","199","","","0.44517419962883","","6.54681738243103","","6051","","","6.561042621612549","","0.44523889894485474","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_18","finished","-","ygideoni","","2023-03-01T03:32:43.000Z","171","","10","500","200","184","18","0.001","","","","199","","","0.5186728852272033","","7.052062310028076","","25460","","","7.14368126335144","","0.524413769197464","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_14","finished","-","dhjayalath","","2023-03-01T03:32:11.000Z","139","","10","500","200","44","14","0.001","","","","199","","","0.9932750492095948","","7.153924235153198","","5784","","","7.166993661880493","","0.9932750492095948","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_17","finished","-","ygideoni","","2023-03-01T03:30:08.000Z","153","","10","500","200","184","17","0.001","","","","199","","","0.3763471872806549","","6.784239456176758","","25091","","","6.854554347610474","","0.3766707141399384","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_11","finished","-","dhjayalath","","2023-03-01T03:29:49.000Z","139","","10","500","200","44","11","0.001","","","","199","","","1.872713516998291","","7.71110294418335","","5517","","","7.808559518051148","","1.873705474281311","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_14","finished","-","ygideoni","","2023-03-01T03:27:38.000Z","148","","10","500","200","184","14","0.001","","","","199","","","0.902106367111206","","7.652328884124755","","23984","","","7.785905001449585","","0.9061099785804748","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_8","finished","-","dhjayalath","","2023-03-01T03:27:30.000Z","137","","10","500","200","44","8","0.001","","","","199","","","3.033858239364624","","8.365946059417725","","5250","","","8.543323817062378","","3.033858239364624","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_11","finished","-","ygideoni","","2023-03-01T03:25:16.000Z","140","","10","500","200","184","11","0.001","","","","199","","","1.7283955236434936","","8.180381959152221","","22877","","","8.941600820159913","","1.7338697122573852","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid44_latent_5","finished","-","dhjayalath","","2023-03-01T03:25:08.000Z","139","","10","500","200","44","5","0.001","","","","199","","","4.63272617111206","","9.133807395553587","","4983","","","9.521536458587647","","4.634569326782227","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_8","finished","-","ygideoni","","2023-03-01T03:22:54.000Z","140","","10","500","200","184","8","0.001","","","","199","","","2.779055288314819","","8.702906475448609","","21770","","","9.60079535484314","","2.779055288314819","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_60","finished","-","dhjayalath","","2023-03-01T03:22:47.000Z","139","","10","500","200","36","60","0.001","","","","199","","","0.0688108928322792","","5.413107981109619","","8102","","","5.421483911132812","","0.07371256725788117","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid184_latent_5","finished","-","ygideoni","","2023-03-01T03:20:33.000Z","138","","10","500","200","184","5","0.001","","","","199","","","4.431566292190552","","9.107148479461667","","20663","","","9.739827485656738","","4.437750581741333","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_250","finished","-","dhjayalath","","2023-03-01T03:20:25.000Z","139","","10","500","200","36","250","0.001","","","","199","","","0.0914561832666397","","5.623042153930664","","21972","","","5.681723058319092","","0.0914561832666397","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_150","finished","-","dhjayalath","","2023-03-01T03:18:04.000Z","139","","10","500","200","36","150","0.001","","","","199","","","0.1182738685965538","","5.629492462921142","","14672","","","5.666804077148438","","0.11881974877119064","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_60","finished","-","ygideoni","","2023-03-01T03:17:48.000Z","163","","10","500","200","176","60","0.001","","","","199","","","0.009334126751869915","","1.6448545985221863","","39182","","","2.112752086830139","","0.01569579909518361","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_2","finished","-","dhjayalath","","2023-03-01T03:15:42.000Z","139","","10","500","200","36","2","0.001","","","","199","","","7.1365608230590825","","8.795719746780396","","3868","","","9.46123059387207","","7.139669654083252","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_5000","finished","-","dhjayalath","","2023-03-01T03:13:19.000Z","141","","10","500","200","36","5000","0.001","","","","199","","","0.07219462647438049","","5.668711744689942","","368722","","","5.687280875015259","","0.07357847312688827","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_250","finished","-","ygideoni","","2023-03-01T03:11:54.000Z","352","","10","500","200","176","250","0.001","","","","199","","","0.009009059848636388","","1.6085838687896727","","106252","","","1.8926244009971616","","0.018791115524619817","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_3000","finished","-","dhjayalath","","2023-03-01T03:10:56.000Z","140","","10","500","200","36","3000","0.001","","","","199","","","0.0782404601931572","","5.689004824829102","","222722","","","5.690072342300415","","0.0782404601931572","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_2000","finished","-","dhjayalath","","2023-03-01T03:08:34.000Z","139","","10","500","200","36","2000","0.001","","","","199","","","0.07310371152162552","","5.675834483718872","","149722","","","5.675834483718872","","0.07428351860046387","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_150","finished","-","ygideoni","","2023-03-01T03:06:50.000Z","302","","10","500","200","176","150","0.001","","","","199","","","0.009750589744746683","","1.6926314818382264","","70952","","","2.0813899378776552","","0.01689713553786278","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_1500","finished","-","dhjayalath","","2023-03-01T03:06:12.000Z","139","","10","500","200","36","1500","0.001","","","","199","","","0.0730047352552414","","5.659521395492554","","113222","","","5.6904759662628175","","0.07473106756210326","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid176_latent_2","finished","-","ygideoni","","2023-03-01T03:04:19.000Z","149","","10","500","200","176","2","0.001","","","","199","","","7.331394256591797","","10.65279033203125","","18708","","","11.579224922180176","","7.341769105529785","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_1000","finished","-","dhjayalath","","2023-03-01T03:03:50.000Z","140","","10","500","200","36","1000","0.001","","","","199","","","0.0779385173201561","","5.666754591369629","","76722","","","5.690686291503906","","0.07900801565647125","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_900","finished","-","dhjayalath","","2023-03-01T03:01:29.000Z","139","","10","500","200","36","900","0.001","","","","199","","","0.07839810951948166","","5.650805215072632","","69422","","","5.672853809738159","","0.08270976423025131","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid36_latent_750","finished","-","dhjayalath","","2023-03-01T02:59:07.000Z","139","","10","500","200","36","750","0.001","","","","199","","","0.07842560805082321","","5.660295638275146","","58472","","","5.684347946929932","","0.08077444970607757","",""
